id_municipio_ibge;nome_municipio;populacao_municipio;id_foro;nome_foro;total_varas_foro;entrancia;endereco_sede;latitude;longitude;id_cj;nome_cj;id_raj;nome_raj;populacao_foro;qt_cidades_foro;cidades_no_foro;qt_cidades_cj;cidades_na_cj;unidades;total_varas_municipio;varas_municipio;varas_foro
3550308;São Paulo;11451999;3550308;São Paulo;180;Não Informado;Rua da Consolação , 1483 - Consolação, 01301-100;-23.650049140286697;-46.648086000083495;0;São Paulo;1;1ª Grande São Paulo;11451999;1;São Paulo;1;São Paulo;"Anexo do Juizado Especial Cível da Lapa (UNIP), Bela Cintra - SGP 4 E SGP 5, Centro Administrativo - Consolação, Centro de Integração da Cidadania - CIC Feitiço da Vila, Centro de Integração da Cidadania - CIC Leste, Centro de Integração da Cidadania - CIC Norte, Centro de Integração da Cidadania - CIC Oeste, Centro de Integração da Cidadania - CIC SUL, Complexo Administrativo Patriarca, Complexo Judiciário Ipiranga (Desativado), Complexo Judicário Ipiranga, Direito Privado - Conselheiro Furtado 503, Foro Regional II - Santo Amaro - Casa do Advogado, Foro Regional II - Santo Amaro - Prédio Adolfo Pinheiro, Foro Regional II - Santo Amaro - Prédio Nações Unidas, Foro Regional III - Jabaquara/Saúde, Foro Regional VII Itaquera (Guaianases), Foro Regional XV - Butantã, Fórum Brás (Varas Especiais da Infância e Juventude), Fórum Criminal Complexo Judiciário Ministro Mário Guimarães - Barra Funda, Fórum Hely Lopes Meirelles - (Fazenda Pública), Fórum Ipiranga, Fórum João Mendes Júnior, Fórum Reg. IX - Vila Prudente - Foro ""Desembargador Gentil do Carmo Pinto"", Fórum Regional IV Lapa  - JEC, Fórum Regional IV Lapa I, Fórum Regional IV Lapa II, Fórum Regional VI - Penha de França - (Danylo José Fernandes), Fórum Regional VII - Itaquera, Fórum Regional XI - Pinheiros, Fórum Regional XII - Nossa Senhora do Ó, Fórum Santana, Fórum São Miguel Paulista, Fórum Tatuapé, Fórum das Execuções Fiscais - Prédio I, Fórum das Execuções Fiscais - Prédio II, Fórum do Juizado Especial Cível Central, Fórum do Juizado Especial Cível Central - II, Garagem Alcântara Machado [Desativado], Garagem Con de de Sarzedas, Lavarrápido - Moóca (Conservação de Viaturas), Museu do Tribunal de Justiça - GADE 9 de Julho, Prédio Administrativo - (Gráfica e Oficinas  Gerais), Prédio Administrativo Brigadeiro Luis Antônio, Prédio Administrativo Conde do Pinhal, Prédio Administrativo Psicossocial - Tabatinguera, Prédio Administrativo da Glória (SAAB 2.5.9), Prédio Alexandre Dumas [Desativado], Prédio Pedro Lessa, Prédio da Tabatinguera 164, Prédio do CEJUSC CENTRAL (Barra Funda), SAAB 2.5.3.2  Serv. de Adm. Prédio Melo Peixoto, SAAB 2.5.7 - SERVIÇO DE ADMINISTRAÇÃO, Tribunal de Justiça (prov1), Tribunal de Justiça - GADE 23 de Maio, Tribunal de Justiça - GADE 9 de Julho, Tribunal de Justiça - GADE I (Conselheiro Furtado.669), Tribunal de Justiça - GADE I (Conselheiro Furtado.705), Tribunal de Justiça - GADE II (Conselheiro Furtado.688), Tribunal de Justiça - MMDC, Tribunal de Justiça - Palácio da Justiça, Tribunal de Justiça - Pátio do Colégio, Tribunal de Justiça - [desativado], X-Anexo do Juizado Especial Cível da Lapa (UMC) - Desativado, X-Fórum Regional IV Lapa IV - CEJUSC [desativado], Z - Fórum TJSP [desativado], Z-Prédio_Inativo com setores inativos - STI";180;1ª Vara Criminal, 1ª Vara Criminal - Juiz Titular, 1ª Vara Criminal do Foro Regional do Tatuapé, 1ª Vara Criminal e do Juizado de Violência Dom. e Familiar Contra a Mulher, 1ª Vara Criminal e Juizado de Violência Doméstica e Fam. Contra a Mulher, 01ª Vara Cível, 1ª Vara Cível, 1ª Vara Cível - Juiz Auxiliar, 1ª Vara Cível - Juiz Titular, 1ª Vara Cível - Titular I, 1ª Vara Cível - Titular II, 1ª Vara Cível – Juiz(a) Titular I, 01ª Vara da Família e das Sucessões, 1ª VARA DA FAMÍLIA E DAS SUCESSÕES, 1ª Vara da Família e das Sucessões, 1ª Vara da Família e das Sucessões - Juiz Auxiliar, 1ª Vara da Família e das Sucessões - Juiz Titular, 1ª Vara da Família e das Sucessões - Titular I, 1ª Vara da Família e das Sucessões - Titular II, 1ª Vara da Família e das Sucessões – Juiz(a) Titular I, 1ª Vara da Fazenda Pública, 01ª Vara da Infância e da Juventude, 01ª Vara de Falências e Recuperações Judiciais, 01ª Vara de Registros Públicos, 1ª Vara do Juizado Especial Cível, 1ª Vara Especial da Infância e da Juventude, 1º Ofício Criminal e Juizado de Violência Doméstica e Fam. Contra Mulher, 1º Ofício do Juizado Especial Cível, 1º Vara Cível, 1º Vara da Família e das Sucessões, 2ª Vara Criminal, 2ª Vara Criminal - Juiz Titular, 2ª Vara Cível, 2ª Vara Cível - Juiz Auxiliar, 2ª Vara Cível - Juiz Titular, 2ª Vara Cível - Titular I, 2ª Vara Cível - Titular II, 2ª Vara Cível – Juiz(a) Titular I, 2ª Vara da Família e das Sucessões, 2ª Vara da Família e das Sucessões - Juiz Auxiliar, 2ª Vara da Família e das Sucessões - Juiz Titular, 2ª Vara da Família e das Sucessões – Juiz(a) Titular I, 2ª Vara da Fazenda Pública, 2ª Vara de Falências e Recuperações Judiciais, 2ª Vara de Registros Públicos, 2ª Vara do Juizado Especial Cível, 2ª Vara do Tribunal do Júri, 2ª Vara Especial da Infância e da Juventude, 2ª Vara Juizado Especial Cível, 2° Vara da Familia e das Sucessões - Titular I, 2° Vara da Familia e das Sucessões - Titular II, 2º Ofício do Juizado Especial Cível, 3ª Vara Cível, 3ª Vara Cível - Juiz Auxiliar, 3ª Vara Cível - Juiz Titular, 3ª Vara Cível - Titular I, 3ª Vara Cível - Titular II, 3ª Vara Cível – Juiz(a) Titular II, 3ª Vara da Família e das Sucessões, 3ª Vara da Família e das Sucessões - Juiz Auxiliar, 3ª Vara da Família e das Sucessões - Juiz Titular, 3ª Vara da Família e das Sucessões - Titular I, 3ª Vara da Família e das Sucessões - Titular II, 3ª Vara da Fazenda Pública, 4ª Vara Cível, 4ª Vara Cível - Juiz Auxiliar, 4ª Vara Cível - Juiz Titular, 4ª Vara Cível - Titular I, 4ª Vara Cível - Titular II, 4ª Vara Cível – Juiz (a) Titular I, 4ª Vara da Família e das Sucessões, 4ª Vara da Fazenda Pública, 4ª Vara Especial da Infância e da Juventude, 5ª Vara Cível, 5ª Vara Cível - Titular I, 5ª Vara Cível - Titular II, 5ª Vara Cível – Juiz(a) Titular I, 5ª Vara da Família e das Sucessões, 5ª Vara da Fazenda Pública, 5º Vara da Família e Sucessões, 6ª Vara Cível, 6ª Vara da Família e das Sucessões, 6ª Vara da Fazenda Pública, 7ª Vara Cível, 7ª Vara da Família e das Sucessões, 7ª Vara da Fazenda Publica, 8ª Vara Cível, 8ª Vara da Família e das Sucessões, 8ª Vara da Fazenda Pública, 9ª Vara Cível, 9ª Vara da Família e das Sucessões, 9ª Vara da Fazenda Pública, 10ª Vara Cível, 10ª Vara da Família e das Sucessões, 10ª Vara da Fazenda Pública, 11ª Vara Cível, 11ª Vara da Família e das Sucessões, 11ª Vara da Fazenda Pública, 12ª Vara Cível, 12ª Vara da Família e das Sucessões, 12ª Vara da Fazenda Pública, 13ª Vara Cível, 13ª Vara da Fazenda Pública, 14ª Vara Cível, 14ª Vara da Fazenda Pública, 15ª Vara Cível, 16ª Vara Cível, 17ª Vara Cível, 18ª Vara Cível, 19ª Vara Cível, 20ª Vara Cível, 21ª Vara Cível, 22ª Vara Cível, 23ª Vara Cível, 24ª Vara Cível, 25ª Vara Cível, 26ª Vara Cível, 27ª Vara Cível, 28ª Vara Cível, 29ª Vara Cível, 30ª Vara Cível, 31ª Vara Cível, 32ª Vara Cível, 33ª Vara Cível, 34ª Vara Cível, 35ª Vara Cível, 36ª Vara Cível, 37ª Vara Cível, 38ª Vara Cível, 39ª Vara Cível, 40ª Vara Cível, 41ª Vara Cível, 42ª Vara Cível, 43ª Vara Cível, 44ª Vara Cível, 45ª Vara Cível, ANPP (feminino), DECRIM 1 – 1ª Vara das Execuções Criminais – MULTA (masculino e feminino), DECRIM 2 – 2ª Vara das Execuções Criminais – LIBERADAS: LC, DECRIM 3 – 3ª Vara das Execuções Criminais – LIVRAMENTO CONDICIONAL e SURSIS (masculino), DECRIM 5 – 5ª Vara das Execuções Criminais – MEDIDA DE SEGURANÇA (masculino), DECRIM 5 – 5ª Vara das Execuções Criminais – PENAS ALTERNATIVAS e ANPP (masculino), Juizado de Violência Domestica, Juizado de Violência Doméstica, Juizado Especial Cível, Multa, Ofício do Juizado Especial Civel, OFÍCIO DO JUIZADO ESPECIAL CÍVEL, Ofício do Juizado Especial Cível, Penas Alternativas, Promotoria da Vara da Infância e Juventude, RA, S.PSICOLOGIA DO JUIZADO DE VIOLÊNCIA DOMÉSTICA CONTRA MULHER, SADM - SEÇÃO ADMINISTRATIVA DE DISTRIBUIÇÃO DE MANDADOS DAS VARAS DO FJMJ, SADM Seção Adm. de Distr. de mandados das varas da fazenda pública, SERV. SOCIAL DO JUIZADO DE VIOLÊNCIA DOMÉSTICA CONTRA MULHER, SERVEC – Serviço de Apoio à Vara de Execuções Criminais, SETOR DE CONCILIAÇÃO DAS VARAS DE FAMÍLIA E SUCESSÕES - 1ª GRAU, Setor de Conciliação das Varas de Famílias e Sucessões, SEÇÃO DE APOIO ADMINISTRATIVO À TURMA DE UNIFORMIZAÇÃO DE JURISPRUDÊNCIA DO SISTEMA DE JUIZADOS ESPECIAIS, SEÇÃO TÉCNICA DE PSICOLOGIA  DAS VARAS DA FAMÍLIA E SUCESSÕES, Seção Técnica de Psicologia da Vara da Infância e da Juventude, SEÇÃO TÉCNICA DE SERVIÇO SOCIAL DA VARA CENTRAL DA INFÂNCIA E DA JUVENTUDE, Seção Técnica de Serviço Social da Vara da Infância e da Juventude, STSSVFS - SERVIÇO SOCIAL DAS VARAS DA FAMÍLIA  E SUCESSÕES, Vara Criminal, Vara da Infancia e Juventude, Vara da Infância e da Juventude, Vara da Infância e da Juventude - Juiz Titular, Vara da Região Leste 2 de Violência Doméstica e Familiar contra a Mulher, Vara de Violência Doméstica da Capital-Região Sul 1 - Vila Prudente, Vara do Juizado especial Civel - Titular I, Vara do Juizado especial Civel - Titular II, Vara do Juizado Especial Criminal – JECRIM, Vara do Juizado Especial Cível, Vara do Juizado Especial Cível - Juiz Auxiliar, Vara do Juizado Especial Cível - Juiz Titular, Vara do Juizado Especial Cível – Juiz(a) Titular  I, Vara Regional Sul II de Violência Doméstica e Familiar contra a Mulher, VVD - Vara do Foro Central de Violência Doméstica e Familiar Contra a Mulher;1ª Vara Criminal, 1ª Vara Criminal - Juiz Titular, 1ª Vara Criminal do Foro Regional do Tatuapé, 1ª Vara Criminal e do Juizado de Violência Dom. e Familiar Contra a Mulher, 1ª Vara Criminal e Juizado de Violência Doméstica e Fam. Contra a Mulher, 01ª Vara Cível, 1ª Vara Cível, 1ª Vara Cível - Juiz Auxiliar, 1ª Vara Cível - Juiz Titular, 1ª Vara Cível - Titular I, 1ª Vara Cível - Titular II, 1ª Vara Cível – Juiz(a) Titular I, 01ª Vara da Família e das Sucessões, 1ª VARA DA FAMÍLIA E DAS SUCESSÕES, 1ª Vara da Família e das Sucessões, 1ª Vara da Família e das Sucessões - Juiz Auxiliar, 1ª Vara da Família e das Sucessões - Juiz Titular, 1ª Vara da Família e das Sucessões - Titular I, 1ª Vara da Família e das Sucessões - Titular II, 1ª Vara da Família e das Sucessões – Juiz(a) Titular I, 1ª Vara da Fazenda Pública, 01ª Vara da Infância e da Juventude, 01ª Vara de Falências e Recuperações Judiciais, 01ª Vara de Registros Públicos, 1ª Vara do Juizado Especial Cível, 1ª Vara Especial da Infância e da Juventude, 1º Ofício Criminal e Juizado de Violência Doméstica e Fam. Contra Mulher, 1º Ofício do Juizado Especial Cível, 1º Vara Cível, 1º Vara da Família e das Sucessões, 2ª Vara Criminal, 2ª Vara Criminal - Juiz Titular, 2ª Vara Cível, 2ª Vara Cível - Juiz Auxiliar, 2ª Vara Cível - Juiz Titular, 2ª Vara Cível - Titular I, 2ª Vara Cível - Titular II, 2ª Vara Cível – Juiz(a) Titular I, 2ª Vara da Família e das Sucessões, 2ª Vara da Família e das Sucessões - Juiz Auxiliar, 2ª Vara da Família e das Sucessões - Juiz Titular, 2ª Vara da Família e das Sucessões – Juiz(a) Titular I, 2ª Vara da Fazenda Pública, 2ª Vara de Falências e Recuperações Judiciais, 2ª Vara de Registros Públicos, 2ª Vara do Juizado Especial Cível, 2ª Vara do Tribunal do Júri, 2ª Vara Especial da Infância e da Juventude, 2ª Vara Juizado Especial Cível, 2° Vara da Familia e das Sucessões - Titular I, 2° Vara da Familia e das Sucessões - Titular II, 2º Ofício do Juizado Especial Cível, 3ª Vara Cível, 3ª Vara Cível - Juiz Auxiliar, 3ª Vara Cível - Juiz Titular, 3ª Vara Cível - Titular I, 3ª Vara Cível - Titular II, 3ª Vara Cível – Juiz(a) Titular II, 3ª Vara da Família e das Sucessões, 3ª Vara da Família e das Sucessões - Juiz Auxiliar, 3ª Vara da Família e das Sucessões - Juiz Titular, 3ª Vara da Família e das Sucessões - Titular I, 3ª Vara da Família e das Sucessões - Titular II, 3ª Vara da Fazenda Pública, 4ª Vara Cível, 4ª Vara Cível - Juiz Auxiliar, 4ª Vara Cível - Juiz Titular, 4ª Vara Cível - Titular I, 4ª Vara Cível - Titular II, 4ª Vara Cível – Juiz (a) Titular I, 4ª Vara da Família e das Sucessões, 4ª Vara da Fazenda Pública, 4ª Vara Especial da Infância e da Juventude, 5ª Vara Cível, 5ª Vara Cível - Titular I, 5ª Vara Cível - Titular II, 5ª Vara Cível – Juiz(a) Titular I, 5ª Vara da Família e das Sucessões, 5ª Vara da Fazenda Pública, 5º Vara da Família e Sucessões, 6ª Vara Cível, 6ª Vara da Família e das Sucessões, 6ª Vara da Fazenda Pública, 7ª Vara Cível, 7ª Vara da Família e das Sucessões, 7ª Vara da Fazenda Publica, 8ª Vara Cível, 8ª Vara da Família e das Sucessões, 8ª Vara da Fazenda Pública, 9ª Vara Cível, 9ª Vara da Família e das Sucessões, 9ª Vara da Fazenda Pública, 10ª Vara Cível, 10ª Vara da Família e das Sucessões, 10ª Vara da Fazenda Pública, 11ª Vara Cível, 11ª Vara da Família e das Sucessões, 11ª Vara da Fazenda Pública, 12ª Vara Cível, 12ª Vara da Família e das Sucessões, 12ª Vara da Fazenda Pública, 13ª Vara Cível, 13ª Vara da Fazenda Pública, 14ª Vara Cível, 14ª Vara da Fazenda Pública, 15ª Vara Cível, 16ª Vara Cível, 17ª Vara Cível, 18ª Vara Cível, 19ª Vara Cível, 20ª Vara Cível, 21ª Vara Cível, 22ª Vara Cível, 23ª Vara Cível, 24ª Vara Cível, 25ª Vara Cível, 26ª Vara Cível, 27ª Vara Cível, 28ª Vara Cível, 29ª Vara Cível, 30ª Vara Cível, 31ª Vara Cível, 32ª Vara Cível, 33ª Vara Cível, 34ª Vara Cível, 35ª Vara Cível, 36ª Vara Cível, 37ª Vara Cível, 38ª Vara Cível, 39ª Vara Cível, 40ª Vara Cível, 41ª Vara Cível, 42ª Vara Cível, 43ª Vara Cível, 44ª Vara Cível, 45ª Vara Cível, ANPP (feminino), DECRIM 1 – 1ª Vara das Execuções Criminais – MULTA (masculino e feminino), DECRIM 2 – 2ª Vara das Execuções Criminais – LIBERADAS: LC, DECRIM 3 – 3ª Vara das Execuções Criminais – LIVRAMENTO CONDICIONAL e SURSIS (masculino), DECRIM 5 – 5ª Vara das Execuções Criminais – MEDIDA DE SEGURANÇA (masculino), DECRIM 5 – 5ª Vara das Execuções Criminais – PENAS ALTERNATIVAS e ANPP (masculino), Juizado de Violência Domestica, Juizado de Violência Doméstica, Juizado Especial Cível, Multa, Ofício do Juizado Especial Civel, OFÍCIO DO JUIZADO ESPECIAL CÍVEL, Ofício do Juizado Especial Cível, Penas Alternativas, Promotoria da Vara da Infância e Juventude, RA, S.PSICOLOGIA DO JUIZADO DE VIOLÊNCIA DOMÉSTICA CONTRA MULHER, SADM - SEÇÃO ADMINISTRATIVA DE DISTRIBUIÇÃO DE MANDADOS DAS VARAS DO FJMJ, SADM Seção Adm. de Distr. de mandados das varas da fazenda pública, SERV. SOCIAL DO JUIZADO DE VIOLÊNCIA DOMÉSTICA CONTRA MULHER, SERVEC – Serviço de Apoio à Vara de Execuções Criminais, SETOR DE CONCILIAÇÃO DAS VARAS DE FAMÍLIA E SUCESSÕES - 1ª GRAU, Setor de Conciliação das Varas de Famílias e Sucessões, SEÇÃO DE APOIO ADMINISTRATIVO À TURMA DE UNIFORMIZAÇÃO DE JURISPRUDÊNCIA DO SISTEMA DE JUIZADOS ESPECIAIS, SEÇÃO TÉCNICA DE PSICOLOGIA  DAS VARAS DA FAMÍLIA E SUCESSÕES, Seção Técnica de Psicologia da Vara da Infância e da Juventude, SEÇÃO TÉCNICA DE SERVIÇO SOCIAL DA VARA CENTRAL DA INFÂNCIA E DA JUVENTUDE, Seção Técnica de Serviço Social da Vara da Infância e da Juventude, STSSVFS - SERVIÇO SOCIAL DAS VARAS DA FAMÍLIA  E SUCESSÕES, Vara Criminal, Vara da Infancia e Juventude, Vara da Infância e da Juventude, Vara da Infância e da Juventude - Juiz Titular, Vara da Região Leste 2 de Violência Doméstica e Familiar contra a Mulher, Vara de Violência Doméstica da Capital-Região Sul 1 - Vila Prudente, Vara do Juizado especial Civel - Titular I, Vara do Juizado especial Civel - Titular II, Vara do Juizado Especial Criminal – JECRIM, Vara do Juizado Especial Cível, Vara do Juizado Especial Cível - Juiz Auxiliar, Vara do Juizado Especial Cível - Juiz Titular, Vara do Juizado Especial Cível – Juiz(a) Titular  I, Vara Regional Sul II de Violência Doméstica e Familiar contra a Mulher, VVD - Vara do Foro Central de Violência Doméstica e Familiar Contra a Mulher
3550407;São Pedro;38256;3550407;São Pedro;3;Entrância Inicial;Praça Adolpho Bonifácio Bragaia , s/nº - Centro, 13520-028;-22.558175497889824;-47.92468304968156;34;34ª Piracicaba;4;4ª Campinas;46279;3;Santa Maria da Serra, São Pedro, Águas de São Pedro;16;Capivari, Cerquilho, Charqueada, Elias Fausto, Jumirim, Laranjal Paulista, Mombuca, Monte Mor, Piracicaba, Rafard, Rio das Pedras, Saltinho, Santa Maria da Serra, São Pedro, Tietê, Águas de São Pedro;"Fórum ""Francisco Mendes de Aguiar""";3;1ª Vara Judicial, 2ª Vara Judicial, Juizado Especial Cível e Criminal;1ª Vara Judicial, 2ª Vara Judicial, Juizado Especial Cível e Criminal
3550506;São Pedro do Turvo;7217;3546405;Santa Cruz do Rio Pardo;4;Entrância Intermediária;Av Doutor Cyro de Mello Camarinha , 606 - Centro, 18900-073;-22.809306886675092;-49.56894883176165;25;25ª Ourinhos;3;3ª Bauru;57816;3;Espírito Santo do Turvo, Santa Cruz do Rio Pardo, São Pedro do Turvo;16;Bernardino de Campos, Canitar, Chavantes, Espírito Santo do Turvo, Ipaussu, Manduri, Ourinhos, Piraju, Ribeirão do Sul, Salto Grande, Santa Cruz do Rio Pardo, Sarutaiá, São Pedro do Turvo, Tejupá, Timburi, Óleo;;0;;1ª Vara Cível, 2ª Vara Cível, 3ª Vara Cível, Vara Criminal
3550605;São Roque;79484;3550605;São Roque;5;Entrância Intermediária;Avenida John Fitzgerald Kennedy , 355 - Centro, 18130-510;-23.548976555477193;-47.10953693220326;19;19ª Sorocaba;10;10ª Sorocaba;101006;2;Araçariguama, São Roque;12;Alumínio, Araçariguama, Araçoiaba da Serra, Ibiúna, Mairinque, Piedade, Pilar do Sul, Salto de Pirapora, Sorocaba, São Roque, Tapiraí, Votorantim;Fórum São Roque I, Fórum São Roque II (Anexo Fiscal), Fórum São Roque III (Residência Oficial);5;1ª Vara Cível, 2ª Vara Cível, Juizado Especial Cível e Criminal, Vara Criminal, Vara do Juizado Especial Cível e Criminal;1ª Vara Cível, 2ª Vara Cível, Juizado Especial Cível e Criminal, Vara Criminal, Vara do Juizado Especial Cível e Criminal
3550704;São Sebastião;81595;3550704;São Sebastião;4;Entrância Intermediária;Rua Armando Sales de Oliveira , 720 - Vila Amélia, 00000000;-23.754240287880098;-45.60676565373813;51;51ª Caraguatatuba;9;9ª São José dos Campos;81595;1;São Sebastião;4;Caraguatatuba, Ilhabela, São Sebastião, Ubatuba;CENTRO JUDICIÁRIO DE SOLUÇÃO DE CONFLITOS E CIDADANIA DE SÃO SEBASTIÃO, Ed. Promotor Carlos Siqueira Neto;4;1ª Vara Cível, 2ª Vara Cível, Juizado Especial Cível e Criminal, Vara Criminal;1ª Vara Cível, 2ª Vara Cível, Juizado Especial Cível e Criminal, Vara Criminal
3550803;São Sebastião da Grama;10441;3550803;São Sebastião da Grama;1;Entrância Inicial;Praça São Sebastião , 126 - Centro, 13790-000;-21.754044721160493;-46.75297553707046;43;43ª Casa Branca;6;6ª Ribeirão Preto;21599;2;Divinolândia, São Sebastião da Grama;10;Caconde, Casa Branca, Divinolândia, Itobi, Mococa, Santa Cruz das Palmeiras, São José do Rio Pardo, São Sebastião da Grama, Tambaú, Tapiratiba;Fórum da Comarca de São Sebastião da Grama, Fórum da Comarca de São Sebastião da Grama (JEC);1;Vara Judicial;Vara Judicial
3550902;São Simão;13442;3550902;São Simão;3;Entrância Inicial;Rua Marechal Deodoro da Fonseca , 553 - Centro, 14200-000;-21.461533358169156;-47.56827521478883;41;41ª Ribeirão Preto;6;6ª Ribeirão Preto;25707;2;Luís Antônio, São Simão;16;Barrinha, Cajuru, Cravinhos, Cássia dos Coqueiros, Dumont, Guatapará, Jardinópolis, Luís Antônio, Pontal, Ribeirão Preto, Santa Cruz da Esperança, Santa Rosa de Viterbo, Serra Azul, Serrana, Sertãozinho, São Simão;Fórum II São Simão (Residência Oficial), Fórum de São Simão;3;Juizado Especial Cível e Criminal, Vara Judicial - Cartório Criminal/Infância, Vara Judicial - Cartório Cível/Distribuidor/Ex. Fiscal;Juizado Especial Cível e Criminal, Vara Judicial - Cartório Criminal/Infância, Vara Judicial - Cartório Cível/Distribuidor/Ex. Fiscal
3551009;São Vicente;329911;3551009;São Vicente;13;Entrância Final;Avenida Antônio Emerich , 1416 - Vila São Jorge, 11370-000;-23.959230748201488;-46.48828272097246;1;1ª Santos;7;7ª Santos;329911;1;São Vicente;6;Bertioga, Cubatão, Guarujá, Praia Grande, Santos, São Vicente;1ª e 2ª VARAS DA FAMÍLIA e CENTRO JUDICIÁRIO DE SOLUÇÃO DE CONFLITOS E CIDADANIA, Fórum DR. ANTONIO FELICIANO, Fórum São Vicente II - ( Fazenda Pública), Fórum São Vicente III - (Juizado Especial), Fórum São Vicente IV - (ADM e Finanças) - [desativado], Fórum São Vicente VI - (Almoxarifado e Arquivo), Fórum São Vicente VI - (Residência Oficial), Seção Administrativa de Distribuição de Mandados;13;1ª Vara Criminal, 1ª Vara Cível, 1ª Vara da Família e das Sucessões, 2ª Vara Criminal, 2ª Vara Cível, 2ª Vara da Família e das Sucessões, 3ª Vara Criminal, 3ª Vara Cível, 4ª Vara Cível, 5ª Vara Cível, 6ª Vara Cível, Vara da Fazenda Pública, Vara de Execuções Criminais;1ª Vara Criminal, 1ª Vara Cível, 1ª Vara da Família e das Sucessões, 2ª Vara Criminal, 2ª Vara Cível, 2ª Vara da Família e das Sucessões, 3ª Vara Criminal, 3ª Vara Cível, 4ª Vara Cível, 5ª Vara Cível, 6ª Vara Cível, Vara da Fazenda Pública, Vara de Execuções Criminais
3551108;Sarapuí;10369;3522307;Itapetininga;7;Entrância Final;Praça Três Poderes , s/n - Jd. Marabá, 18213-540;-23.645468563011217;-48.123318703177574;22;22ª Itapetininga;10;10ª Sorocaba;174300;3;Alambari, Itapetininga, Sarapuí;17;Alambari, Angatuba, Bofete, Campina do Monte Alegre, Capela do Alto, Capão Bonito, Cesário Lange, Guapiara, Guareí, Itapetininga, Porangaba, Quadra, Ribeirão Grande, Sarapuí, São Miguel Arcanjo, Tatuí, Torre de Pedra;;0;;1ª Vara Cível, 1ª Vara da Família e das Sucessões, 2ª Vara Cível, 3ª Vara Cível, 4ª Vara Cível, Juizado Especial Cível, Vara do Juizado especial Cível e Criminal
3551207;Sarutaiá;3704;3538808;Piraju;2;Entrância Inicial;Praça Joaquim Antonio Arruda , 126 - Centro, 18800-049;-23.186915952498072;-49.366092572260236;25;25ª Ourinhos;3;3ª Bauru;52114;6;Manduri, Piraju, Sarutaiá, Tejupá, Timburi, Óleo;16;Bernardino de Campos, Canitar, Chavantes, Espírito Santo do Turvo, Ipaussu, Manduri, Ourinhos, Piraju, Ribeirão do Sul, Salto Grande, Santa Cruz do Rio Pardo, Sarutaiá, São Pedro do Turvo, Tejupá, Timburi, Óleo;;0;;1ª Vara Judicial, 2ª Vara Judicial
3551306;Sebastianópolis do Sul;3130;3528106;Macaubal;1;Entrância Inicial;Rua Sebastião Dib , 668 - Centro, 15270-000;-20.83793023133331;-49.97500542283497;16;16ª São José do Rio Preto;8;8ª São José do Rio Preto;12214;3;Macaubal, Sebastianópolis do Sul, União Paulista;33;Adolfo, Américo de Campos, Bady Bassitt, Bálsamo, Cedral, Cosmorama, Guapiaçu, Icém, Ipiguá, Jaci, José Bonifácio, Macaubal, Mendonça, Mirassol, Mirassolândia, Monte Aprazível, Neves Paulista, Nipoã, Nova Aliança, Nova Granada, Onda Verde, Orindiúva, Palestina, Paulo de Faria, Poloni, Potirendaba, Riolândia, Sebastianópolis do Sul, São José do Rio Preto, Tanabi, Ubarana, Uchoa, União Paulista;;0;;Vara Judicial
3551405;Serra Azul;12746;3513108;Cravinhos;2;Entrância Inicial;Avenida Fagundes , 29 - centro, 14140-000;-21.33964467704924;-47.74456484280334;41;41ª Ribeirão Preto;6;6ª Ribeirão Preto;46027;2;Cravinhos, Serra Azul;16;Barrinha, Cajuru, Cravinhos, Cássia dos Coqueiros, Dumont, Guatapará, Jardinópolis, Luís Antônio, Pontal, Ribeirão Preto, Santa Cruz da Esperança, Santa Rosa de Viterbo, Serra Azul, Serrana, Sertãozinho, São Simão;;0;;1ª Vara Judicial, Juizado Especial Cível
3551504;Serrana;43909;3551504;Serrana;2;Entrância Inicial;Avenida Habib Jabali , 500 - Jardim Boa Vista, 14150-000;-21.216896021392202;-47.612347895027106;41;41ª Ribeirão Preto;6;6ª Ribeirão Preto;43909;1;Serrana;16;Barrinha, Cajuru, Cravinhos, Cássia dos Coqueiros, Dumont, Guatapará, Jardinópolis, Luís Antônio, Pontal, Ribeirão Preto, Santa Cruz da Esperança, Santa Rosa de Viterbo, Serra Azul, Serrana, Sertãozinho, São Simão;Fórum Serrana;2;1ª Vara Judicial, Juizado Especial Cível;1ª Vara Judicial, Juizado Especial Cível
3551603;Serra Negra;29894;3551603;Serra Negra;3;Entrância Inicial;Praça Barão do Rio Branco , 71 - centro, 13930-000;-22.58909769482952;-46.68728559979821;54;54ª Amparo;4;4ª Campinas;29894;1;Serra Negra;9;Amparo, Jaguariúna, Lindóia, Monte Alegre do Sul, Pedreira, Santo Antônio de Posse, Serra Negra, Socorro, Águas de Lindóia;Fórum Serra Negra I - (Principal), Fórum Serra Negra II - (Distribuidor e Seção de Administração Geral), Fórum Serra Negra III - (Juizado Especial Cível), Fórum Serra Negra IV - (ARQUIVO e a SADM);3;1ª Vara Judicial, 2ª Vara Judicial, Juizado Especial Cível;1ª Vara Judicial, 2ª Vara Judicial, Juizado Especial Cível
